Date,Time,NO,NO2,CO,CO 8hr,O3,O3 8hr,PM2.5,PM10,Wind Speed,Wind Dir,Temperature,RH,Solar Rad,BP,Rain,V Wind Speed
05/03/2015,16:00,0.22,7.34,3.49,3.46,3.02,2.82,,61.0,1.69,199.92,31.39,59.82,458.04,1006.68,0.04,
02/03/2015,18:00,0.06,13.46,2.37,2.13,25.87,30.53,60.03,138.69,1.62,245.72,24.66,46.46,25.45,1016.22,,
25/03/2017,23:00,6.95,12.18,,,,,37.03,73.56,0.54,57.89,19.53,88.59,7.71,1012.75,0.02,
07/06/2017,11:00,3.3,2.42,,,,,9.09,30.27,1.24,117.26,30.49,70.0,710.58,1002.58,0.03,
3/14/2016,03:00,,,,,,,,,1.21,117.52,21.66,84.98,7.43,1010.93,,
4/28/2013,09:00,0.23,0.9,3.11,3.08,31.73,27.37,18.94,,5.31,209.27,24.45,82.49,426.24,1089.75,0.02,2.34
16/04/2019,03:00,4.43,11.63,0.33,0.79,11.16,9.35,37.9,73.98,0.48,49.57,25.25,82.58,8.23,1007.28,,
9/23/2018,19:00,3.61,9.66,,,,,18.34,48.48,0.72,192.78,29.76,77.61,7.65,1008.04,0.03,
5/19/2017,02:00,2.96,4.21,,,15.92,12.62,27.87,52.74,1.15,49.53,26.91,88.44,8.32,1002.84,,
01/08/2014,03:00,9.24,9.25,1.99,2.67,2.75,4.07,167.07,227.18,0.89,259.24,13.24,98.03,7.67,,,
12/04/2018,05:00,,,1.01,2.01,4.34,4.4,198.98,301.15,0.42,89.65,17.45,91.82,7.98,1013.93,0.03,
22/03/2017,05:00,2.77,9.02,,,,,,91.0,0.5,50.17,18.57,87.21,7.88,1011.13,,
5/15/2017,08:00,2.75,4.57,,,29.48,,6.17,10.25,1.62,60.93,23.47,98.84,25.15,1005.02,0.83,
10/26/2016,13:00,2.35,5.79,1.91,1.9,13.04,8.19,7.37,43.51,3.06,110.05,30.3,66.51,483.0,1008.72,0.02,
1/25/2013,11:00,9.47,21.27,1.73,1.8,8.81,2.98,,288.41,2.31,254.83,20.0,74.73,,1100.9,0.02,1.23
4/25/2018,16:00,1.37,6.43,,,,,34.87,100.69,0.57,124.75,32.57,47.23,481.26,1003.23,,
6/20/2014,23:00,8.45,13.39,0.81,0.79,5.7,7.13,31.54,47.25,3.02,,26.88,88.16,6.21,997.84,0.66,
11/03/2017,08:00,7.44,8.2,,,,,19.0,62.0,0.75,57.85,23.91,75.49,247.34,1012.11,,
6/17/2017,12:00,3.1,2.87,,,18.07,22.07,16.0,40.09,5.03,99.96,27.02,90.91,37.52,1001.06,2.18,
12/04/2016,12:00,2.24,10.54,2.88,2.93,21.48,6.86,,,2.5,108.96,27.48,52.5,671.87,1015.13,,
09/07/2016,15:00,2.58,7.3,1.22,1.25,16.06,12.83,19.09,60.94,3.32,147.42,32.58,60.98,391.62,1001.23,0.03,
12/03/2014,17:00,68.24,7.34,1.23,,15.1,,,,1.22,215.47,26.1,56.48,50.5,1008.71,,
9/17/2013,03:00,12.75,5.03,1.2,2.13,2.95,3.28,14.07,54.75,2.07,57.59,29.21,86.79,7.15,1080.59,0.04,1.49
1/22/2019,11:00,5.14,11.62,0.58,0.46,10.75,5.64,39.66,97.63,0.87,79.92,23.5,58.52,560.06,1017.06,,
5/29/2016,04:00,3.59,5.97,0.46,0.86,15.97,5.84,14.9,29.28,1.94,40.42,24.66,93.77,6.77,1002.39,,
11/18/2017,23:00,23.08,11.52,,,,,58.84,113.1,0.38,31.86,25.31,87.43,7.94,1010.55,,
08/04/2014,17:00,4.91,7.62,1.26,1.41,12.5,11.03,6.0,37.78,7.67,,32.2,61.4,374.69,996.0,0.05,
10/11/2016,11:00,10.2,5.79,1.51,1.48,14.02,9.4,5.0,16.0,0.67,103.65,29.46,70.42,470.18,1006.77,,
16/04/2019,01:00,4.99,18.67,0.63,0.85,10.0,14.51,47.85,116.46,0.71,43.67,25.53,80.85,8.36,1008.07,,
12/28/2018,17:00,46.83,7.39,0.55,0.51,,,47.64,85.75,0.79,185.06,22.0,50.98,60.01,1010.76,0.02,
06/07/2018,02:00,16.21,11.54,,,,,45.31,128.34,0.49,44.24,28.31,85.35,8.07,1001.92,,
24/02/2017,22:00,4.96,0.14,,4.15,,,90.89,214.25,1.89,32.97,21.09,51.33,8.11,1013.33,,
10/23/2016,15:00,2.26,7.12,1.72,1.78,49.85,28.21,24.91,68.75,3.05,209.88,31.58,47.65,516.02,1003.63,0.02,
23/03/2017,20:00,2.89,12.18,,,,,,195.47,0.44,299.36,26.15,69.64,7.84,1009.44,,
11/08/2017,19:00,18.75,19.71,,,,,108.75,333.69,0.48,258.95,26.2,72.28,8.35,1009.39,,
7/17/2016,01:00,3.14,6.56,0.79,0.86,8.59,9.23,6.0,19.0,2.91,161.8,26.12,91.7,7.05,1006.29,0.22,
12/10/2012,17:00,4.02,7.05,6.22,5.98,2.09,2.86,120.45,193.75,1.34,340.7,23.09,78.6,34.29,1091.74,0.01,1.12
12/31/2013,22:00,18.84,28.5,3.26,1.54,4.17,15.67,182.72,272.72,0.49,263.72,18.59,75.6,7.94,,,
07/02/2017,24:00:00,11.51,,,6.7,,,250.49,389.91,0.36,26.89,20.28,86.16,8.18,1011.86,,
3/26/2014,10:00,3.3,8.67,2.13,1.9,23.31,19.27,46.0,60.13,4.28,55.15,26.22,72.95,650.32,,0.03,
06/01/2016,22:00,79.16,35.15,3.59,1.46,3.84,23.94,119.11,255.28,0.46,71.22,28.81,76.81,7.54,1004.67,0.02,
01/05/2015,10:00,5.68,7.6,1.53,1.48,8.3,6.4,72.41,77.12,3.61,217.05,19.4,82.45,158.13,1012.98,0.03,
2/13/2015,15:00,,7.65,2.25,2.52,44.75,25.85,58.94,142.2,4.62,224.5,25.2,32.43,516.01,1009.41,0.04,
7/23/2013,01:00,3.23,4.8,1.47,1.68,3.24,4.27,11.97,,2.93,21.47,27.17,88.68,7.27,1080.06,0.2,1.42
15/01/2018,23:00,3.23,8.8,,,,,137.47,184.44,0.4,246.36,14.98,99.06,7.64,1013.12,,
3/23/2016,23:00,6.01,13.9,1.11,2.02,8.77,24.82,,,2.53,51.66,24.59,74.17,7.23,1011.3,,
15/01/2016,09:00,124.28,25.73,4.59,4.58,1.73,1.72,,196.41,2.07,54.4,16.03,83.51,207.62,1013.75,0.02,
3/23/2014,22:00,40.87,40.47,4.76,3.04,2.16,21.83,146.12,272.36,0.76,63.56,25.64,60.15,7.97,,,
11/23/2018,09:00,,,0.14,0.67,,,36.06,60.46,0.86,96.45,21.15,81.49,379.8,1016.78,,
4/27/2014,01:00,,1.35,2.29,2.7,,0.34,,48.73,4.84,32.05,25.44,72.1,6.23,,0.03,
21/01/2017,21:00,12.85,26.83,,4.45,,,,261.22,0.41,282.43,20.3,72.86,7.98,1016.31,,
04/04/2016,23:00,34.28,8.92,0.64,0.66,8.05,15.2,,,2.46,58.58,23.33,96.09,6.67,1006.89,0.02,
25/04/2019,23:00,8.62,36.8,,,9.63,30.8,83.08,176.0,0.8,39.95,30.44,62.65,8.07,1007.03,,
05/06/2014,21:00,7.37,76.51,7.13,4.04,,2.06,,,1.22,244.04,31.73,61.72,7.28,,,
12/08/2017,01:00,8.91,12.13,,,,,36.71,103.15,0.45,59.19,19.08,68.43,8.1,1011.47,,
6/13/2015,17:00,6.83,12.22,5.41,4.47,,1.23,24.83,44.94,1.71,42.09,25.23,98.03,43.38,1001.4,0.09,
08/03/2013,02:00,3.17,7.09,1.61,1.89,2.64,3.83,28.24,52.94,0.75,297.46,29.1,86.02,7.83,1082.91,0.01,1.1
10/12/2017,24:00:00,3.37,8.16,,,4.41,8.22,,,0.69,328.95,25.91,96.64,7.84,1004.89,0.08,
09/12/2017,22:00,12.78,4.68,,,,,62.53,129.6,2.29,139.65,28.16,87.41,7.52,1007.79,0.03,
3/24/2013,01:00,39.59,28.49,3.67,3.34,3.78,13.04,156.19,257.91,2.19,213.87,25.07,80.77,7.66,1092.15,0.02,1.24
11/22/2014,03:00,11.24,13.18,0.95,2.38,1.47,1.0,50.03,87.13,2.5,45.03,20.81,83.93,7.19,1010.77,,
15/02/2017,22:00,8.95,,,5.67,,,,349.59,0.49,236.61,21.65,76.93,8.55,1017.13,,
05/07/2013,03:00,,,3.0,3.35,12.63,9.35,18.86,28.65,4.03,200.92,22.46,98.59,7.09,1086.23,0.03,1.71
11/26/2018,06:00,,,0.18,2.01,,,43.16,71.03,0.62,58.83,18.42,92.32,7.26,1013.51,0.04,
11/03/2019,01:00,9.48,31.68,1.06,1.53,5.47,13.2,106.93,219.63,0.54,91.3,21.7,75.16,7.67,1012.89,0.03,
04/05/2018,06:00,2.7,6.39,,,,,89.0,143.0,0.87,59.55,23.44,84.37,15.64,1006.53,,
11/15/2012,16:00,3.33,3.85,4.81,4.91,7.83,9.17,22.83,51.0,2.32,282.49,30.45,,223.02,1090.74,0.05,2.16
5/19/2016,16:00,2.88,8.93,0.52,0.49,36.45,33.17,10.03,29.07,3.21,95.3,27.82,69.32,576.67,1004.14,0.02,
3/23/2015,14:00,0.52,8.46,3.14,3.66,15.74,,,,3.41,219.34,33.29,30.2,711.46,1006.49,0.03,
20/03/2019,03:00,5.16,14.07,0.57,0.99,6.2,,81.69,143.38,1.14,98.26,21.8,86.45,7.81,1008.62,,
11/18/2013,16:00,3.84,7.48,0.6,1.66,3.65,3.72,26.86,45.06,2.58,24.05,20.69,79.46,7.34,,0.03,
12/23/2016,04:00,3.09,12.24,3.11,5.26,10.72,3.63,50.0,116.2,0.71,114.73,21.13,74.88,7.7,1009.67,,
3/17/2013,09:00,6.61,9.93,2.58,2.7,19.23,8.11,86.0,153.0,3.2,216.7,26.05,63.07,400.86,1096.52,0.03,1.27
3/21/2014,02:00,14.4,23.61,2.72,2.88,1.77,8.2,171.48,233.69,1.78,64.91,22.66,85.85,7.91,,,
11/06/2014,17:00,6.63,9.66,0.59,0.52,11.58,14.21,16.46,53.25,2.14,206.89,30.7,55.21,58.06,1004.78,,
4/24/2014,05:00,,6.06,2.67,3.86,0.06,0.08,97.66,173.57,3.54,23.23,25.97,61.4,7.02,,0.03,
6/28/2015,11:00,6.32,8.26,4.41,4.57,2.6,,24.67,30.92,3.29,38.52,27.74,84.13,170.86,1006.35,0.03,
5/14/2015,23:00,26.03,10.96,4.93,4.46,0.05,1.7,,173.0,1.28,155.32,28.69,83.57,7.18,1005.99,,
9/13/2018,06:00,3.12,4.96,,,3.96,3.18,5.81,17.72,0.42,47.37,24.08,97.43,8.41,1004.91,,
3/26/2014,14:00,2.16,6.28,1.91,2.05,25.18,20.16,38.0,63.03,2.2,124.32,31.03,54.13,692.45,,0.03,
8/16/2017,16:00,3.38,2.52,,,,,10.23,70.38,0.88,90.06,29.65,80.19,325.77,998.62,,
8/18/2016,19:00,5.51,13.81,1.7,1.37,8.89,17.11,15.19,46.47,0.61,30.63,30.92,71.23,11.38,999.29,,
01/02/2019,06:00,5.47,7.98,0.51,1.33,,,43.78,68.85,0.5,46.36,15.66,78.32,8.5,1016.92,0.04,
05/08/2015,09:00,0.5,8.19,3.38,3.37,3.43,3.88,25.2,40.31,2.8,48.25,22.93,82.67,248.63,1009.6,0.03,
5/13/2014,08:00,2.49,9.43,0.15,0.11,,,23.73,45.21,3.45,82.36,24.61,93.57,98.2,,3.13,
12/27/2013,17:00,3.04,10.7,0.95,0.6,10.26,11.36,115.87,169.66,1.64,274.3,19.05,78.32,52.65,,,
09/06/2016,15:00,3.52,5.7,1.21,1.25,14.33,13.06,,28.06,5.54,128.73,33.3,57.64,729.37,1000.16,0.02,
10/09/2013,16:00,1.02,9.46,1.48,1.41,11.43,14.28,31.14,100.48,4.09,81.08,30.06,59.85,159.93,1089.35,0.01,1.87
8/13/2014,05:00,2.16,6.96,1.24,1.31,8.11,7.98,7.03,22.16,4.68,145.43,26.81,86.74,6.21,999.7,0.03,
6/28/2015,15:00,5.23,6.93,4.46,4.52,6.07,2.37,17.03,52.32,3.76,23.12,29.82,72.49,682.93,1004.34,0.04,
21/04/2019,16:00,3.79,9.48,0.4,0.3,55.5,42.96,41.06,92.15,0.58,219.88,33.42,43.26,466.61,1004.63,,
05/03/2014,12:00,,1.66,2.64,2.45,2.43,1.4,14.09,42.88,5.8,313.51,29.26,59.5,835.53,,0.02,
30/03/2019,19:00,3.64,13.55,0.97,0.41,24.26,36.03,76.38,,0.38,310.45,30.47,49.1,8.29,1006.19,0.02,
03/11/2016,15:00,,,,,,,,,2.35,166.87,30.81,57.04,436.88,1008.68,0.02,
09/10/2018,06:00,3.06,3.93,,,,,39.03,74.88,0.47,57.42,24.85,91.72,11.42,1009.57,,
11/25/2013,12:00,7.28,7.9,0.83,0.84,13.68,5.95,27.21,64.41,2.82,73.48,26.84,57.82,646.74,,0.03,
03/12/2015,20:00,0.47,24.86,3.55,2.74,,10.83,84.86,,1.36,242.1,23.82,53.61,7.07,1011.65,,
9/20/2013,17:00,0.14,3.09,0.84,0.82,6.18,7.08,9.0,33.16,3.2,241.21,33.4,64.74,171.21,1081.79,0.01,1.74
12/09/2013,22:00,15.5,14.75,0.27,0.83,3.38,5.99,42.02,87.88,2.89,31.15,22.51,65.41,7.52,,0.02,
12/19/2018,23:00,15.89,7.46,1.21,1.08,,,90.01,113.99,0.41,250.28,17.43,95.87,7.78,1017.02,0.05,
9/23/2013,10:00,0.18,4.92,1.12,1.13,7.19,6.78,37.8,83.59,1.94,186.96,32.72,73.11,547.89,1082.73,0.01,1.24
09/09/2016,03:00,2.65,5.83,1.24,1.95,5.64,,18.86,37.72,1.36,34.39,26.28,92.53,6.9,1004.27,0.04,
12/24/2015,02:00,186.34,37.57,3.93,3.91,0.82,1.51,127.92,208.12,1.4,47.09,14.87,75.89,7.38,1015.84,,
02/06/2014,14:00,0.37,6.36,1.74,2.02,39.0,20.57,146.69,244.38,5.76,212.07,25.99,53.25,461.42,,0.04,
11/29/2014,05:00,12.5,11.75,1.1,2.76,0.19,0.44,65.13,112.74,2.41,51.3,17.62,89.5,7.13,1011.25,0.02,
01/05/2013,21:00,24.99,18.98,2.8,1.34,2.07,9.53,313.94,475.22,1.18,89.05,18.89,79.06,7.6,1094.1,0.01,1.06
11/02/2018,04:00,2.41,5.98,,,,,17.13,49.31,0.74,53.59,23.26,83.99,7.92,1011.56,0.03,
9/15/2014,07:00,2.28,9.04,1.84,2.28,6.48,4.17,10.03,26.16,2.1,216.91,26.99,81.54,122.15,1004.24,0.02,
1/18/2013,06:00,5.01,7.44,0.98,2.75,3.72,2.66,64.94,101.66,3.44,193.4,16.25,78.0,7.34,1100.21,0.02,1.31
5/15/2018,16:00,2.36,4.98,,,,,24.9,67.22,0.69,135.01,31.15,63.77,464.86,1003.63,0.04,
8/22/2018,09:00,3.08,4.29,,,5.33,4.62,,21.03,0.52,90.49,28.1,82.79,205.13,1002.83,0.02,
02/07/2015,07:00,32.09,25.01,2.72,2.58,0.71,3.19,94.24,153.42,1.0,78.28,14.1,83.4,13.48,1015.12,,
10/23/2015,02:00,7.05,12.4,0.77,1.31,4.08,1.97,30.0,71.57,1.64,55.16,25.43,80.0,6.9,1008.72,,
6/25/2015,06:00,8.22,5.29,4.4,5.12,,,10.04,29.28,1.07,68.34,26.58,93.37,36.33,994.22,,
1/15/2013,10:00,6.2,9.4,1.08,1.14,5.26,3.66,82.0,165.02,1.24,245.81,15.6,88.86,,1096.8,,1.12
19/01/2017,24:00:00,78.04,26.72,,6.28,,,207.71,350.69,0.32,115.06,17.84,87.38,8.07,1016.37,,
1/27/2013,02:00,5.31,10.21,1.71,1.92,5.07,9.26,164.06,220.22,1.98,281.64,13.98,95.61,7.86,1097.45,0.01,1.33
09/01/2014,22:00,7.69,18.05,2.42,1.91,3.87,8.97,37.37,78.75,0.97,257.73,29.11,79.81,7.38,1004.74,,
08/05/2014,15:00,4.79,7.36,1.24,1.25,11.8,11.59,9.22,30.25,2.99,186.38,31.61,66.11,492.04,999.74,,
8/27/2017,24:00:00,5.31,3.0,,,,,63.69,110.59,1.39,264.28,29.19,88.61,7.53,1001.76,0.02,
7/19/2013,13:00,2.29,1.43,1.34,1.38,9.96,6.79,9.94,41.83,3.74,14.06,31.27,71.75,635.43,1078.55,0.02,2.59
17/05/2019,15:00,4.52,5.89,0.26,0.25,31.88,26.83,10.95,22.54,1.55,108.58,28.11,77.04,399.49,1005.51,0.05,
02/02/2013,18:00,4.67,10.49,1.5,1.35,13.84,21.74,47.16,137.68,2.63,30.02,25.82,45.05,23.6,1093.88,,1.22
5/26/2016,16:00,3.65,6.05,0.35,0.37,41.35,38.93,25.75,65.56,3.38,159.96,31.74,47.4,527.58,999.93,0.03,
31/03/2017,09:00,3.54,4.5,,,2.66,3.46,22.86,31.09,4.71,55.0,23.02,96.52,29.95,1011.63,0.27,
4/28/2017,13:00,2.92,3.38,,,25.5,16.63,29.83,71.84,4.0,61.07,29.4,68.24,784.9,1008.19,0.03,
5/15/2018,01:00,4.13,6.92,,,,,16.87,69.5,1.34,117.19,24.98,88.42,7.73,1006.08,,
09/04/2019,03:00,4.76,8.28,0.26,0.49,6.75,6.45,20.75,44.24,0.49,76.24,20.91,89.27,7.98,1008.75,0.03,
15/10/2018,22:00,4.0,7.79,,,,,76.23,161.93,0.38,81.69,23.66,94.5,7.81,1012.5,0.02,
16/01/2017,13:00,1.29,8.82,,3.51,,,50.03,99.69,0.86,180.36,23.31,49.39,635.45,1012.84,0.03,
6/22/2018,20:00,2.88,6.69,,,,,9.06,44.09,2.33,124.88,29.71,82.92,7.22,1000.91,0.03,
7/21/2013,14:00,2.46,1.3,1.36,1.38,10.23,7.26,4.97,,3.07,139.36,33.81,60.68,648.68,1075.92,0.05,1.94
04/01/2014,20:00,2.17,16.3,2.7,2.35,22.17,24.9,101.26,216.75,2.95,243.97,30.66,49.19,7.32,,0.02,
12/07/2015,09:00,221.85,24.86,3.02,3.01,8.01,2.34,36.91,70.44,2.96,56.22,20.93,67.07,343.22,1016.25,0.02,
06/10/2015,19:00,5.77,9.71,4.26,4.4,0.46,2.18,19.66,37.12,1.83,55.67,25.3,88.5,15.61,1002.36,,
21/06/2019,17:00,1.74,3.46,0.33,0.26,3.52,3.82,5.89,15.19,0.44,337.2,32.75,64.7,231.98,1000.5,,
25/04/2019,22:00,9.17,39.98,,,,37.95,99.53,228.86,0.47,41.87,31.03,62.2,8.13,1007.18,,
09/04/2013,05:00,0.28,1.69,0.3,0.47,4.17,3.81,9.03,20.86,4.6,118.47,27.6,86.9,6.88,1082.92,0.04,1.72
1/23/2015,06:00,23.6,15.0,2.22,2.52,0.13,0.8,96.32,160.47,1.66,50.93,15.28,93.58,7.57,1014.46,,
07/08/2017,12:00,2.97,2.09,,,,,,23.06,3.24,137.3,31.03,69.2,772.62,1002.27,,
11/20/2012,19:00,3.36,5.88,5.43,5.13,4.56,8.3,57.12,98.41,2.44,51.19,27.23,73.73,7.22,1092.3,0.03,2.06
09/02/2014,14:00,4.5,7.49,1.58,1.57,18.58,13.62,8.94,24.76,3.69,228.75,31.76,61.56,739.69,1004.19,0.03,
08/11/2014,05:00,2.78,7.17,1.26,1.41,6.88,6.45,15.13,34.93,2.26,111.27,26.62,87.07,7.5,1002.76,,
11/24/2017,11:00,3.24,6.58,,,,,43.94,88.2,0.37,114.38,25.95,61.57,616.01,1012.12,,
07/03/2016,22:00,9.25,15.18,1.13,0.89,,6.11,16.42,38.06,2.23,54.01,27.44,91.76,6.94,1001.19,,
11/11/2016,01:00,63.64,18.97,3.55,2.82,0.05,2.51,136.88,319.47,0.38,96.9,23.8,88.33,7.97,1010.98,,
06/10/2015,11:00,3.54,9.49,4.55,,2.61,,14.88,13.37,2.58,81.39,23.12,95.86,46.12,1005.01,1.7,
4/24/2017,08:00,3.25,4.0,,,11.72,14.31,16.1,35.13,1.51,52.04,22.85,92.52,114.2,1007.55,0.03,
06/02/2017,04:00,2.84,2.28,,,11.17,4.84,15.97,29.84,1.38,103.16,24.72,96.61,7.83,1002.69,0.02,
5/15/2018,21:00,2.24,9.49,,,,,33.74,59.68,5.7,149.34,22.82,91.16,5.75,1006.62,0.74,
12/18/2017,19:00,33.75,16.86,,,,,104.78,440.06,0.23,329.42,22.71,79.91,7.88,1014.85,,
07/11/2015,09:00,2.65,6.46,5.36,5.41,0.68,,27.07,57.0,2.76,76.98,29.13,78.11,490.2,1004.99,0.02,
10/11/2017,12:00,2.67,4.95,,,27.01,8.99,18.19,60.25,1.64,207.83,32.4,66.92,531.79,1004.52,0.05,
1/18/2014,04:00,3.98,15.61,0.83,2.86,2.92,2.72,72.39,114.26,4.2,37.29,18.73,75.92,7.09,,0.02,
8/13/2015,06:00,3.59,4.68,7.89,8.02,0.05,0.08,6.31,22.94,1.56,41.48,26.69,91.23,29.25,1004.52,,
24/02/2019,24:00:00,75.9,36.4,2.34,1.52,1.46,14.36,127.47,253.12,0.33,25.22,19.42,77.89,7.49,1010.54,0.05,
8/15/2018,17:00,3.05,5.54,,,3.98,5.39,,28.32,0.57,235.98,34.65,61.09,176.01,998.37,0.03,
6/17/2016,21:00,3.96,8.98,0.87,0.87,13.02,15.8,27.6,61.66,1.51,125.86,26.49,90.11,7.43,1002.73,0.1,
06/02/2017,14:00,3.91,0.42,,4.37,,,35.04,108.48,1.38,216.43,29.16,35.3,605.33,1009.32,,
07/06/2013,10:00,3.14,2.47,1.17,1.19,3.6,2.49,19.68,40.92,4.24,184.6,28.75,85.39,329.55,1086.42,0.04,2.35
12/12/2018,12:00,,,0.59,0.66,,,58.29,112.71,0.44,100.67,26.27,61.7,557.31,1014.83,,
18/01/2018,23:00,24.87,15.3,,,,,214.72,299.39,0.45,259.24,18.21,97.31,7.96,1012.94,,
2/23/2014,22:00,1.04,22.4,3.75,3.41,2.6,16.28,177.82,238.88,0.93,193.73,21.37,87.2,7.67,,,
9/17/2016,14:00,2.58,6.54,1.42,1.49,27.45,11.61,16.94,39.75,1.11,190.65,32.6,63.44,651.2,1002.97,0.04,
8/21/2017,02:00,8.75,3.33,,,,,64.91,135.6,2.3,61.61,28.37,88.15,7.84,1003.01,,
11/04/2019,07:00,6.45,12.62,0.14,0.51,8.87,5.52,16.75,46.08,0.75,52.81,22.38,77.95,102.22,1010.69,,
03/01/2016,11:00,,,,,,,,,2.59,61.34,25.99,54.13,689.48,1015.69,,
12/11/2018,23:00,,,1.2,2.19,,,58.7,106.87,0.36,289.42,21.89,77.01,7.68,1012.95,,
4/26/2015,12:00,,7.86,3.48,3.35,2.02,,24.97,59.03,3.18,84.1,28.03,56.11,558.19,1012.32,,
9/13/2017,13:00,12.53,2.43,,,,,8.0,26.0,2.93,104.85,30.0,74.72,257.37,1006.85,,
09/06/2018,24:00:00,3.19,7.74,,,4.27,3.51,13.97,47.75,0.61,222.27,28.74,78.95,7.78,1005.71,0.04,
8/15/2014,17:00,5.15,11.97,1.48,1.42,5.21,6.18,11.26,30.81,2.74,149.63,26.57,90.87,42.55,1001.26,0.02,
4/28/2015,11:00,,6.41,3.3,3.23,1.43,0.58,18.0,54.4,2.56,99.3,28.23,61.82,887.11,1011.12,,
12/21/2015,15:00,155.59,16.1,3.78,3.77,41.33,24.42,42.64,83.66,2.81,202.61,23.1,37.95,405.39,1014.24,,
11/02/2015,15:00,5.67,7.3,1.32,1.28,28.12,17.63,9.18,32.13,1.66,216.37,30.36,51.63,492.52,1011.12,,
4/29/2015,03:00,,7.42,3.61,3.78,0.06,,,101.64,1.64,58.57,24.95,82.57,7.28,1006.44,0.02,
01/05/2013,23:00,,18.93,4.28,2.12,2.77,6.5,354.35,,1.41,166.17,17.64,87.04,7.67,1094.36,0.01,1.14
04/03/2017,02:00,4.72,0.89,,6.47,,,135.17,209.17,2.84,97.85,21.82,84.53,7.85,1006.68,,
7/27/2018,14:00,2.2,4.05,,,,,,17.0,1.39,97.33,31.34,71.72,728.5,998.95,,
05/04/2019,19:00,9.67,22.89,1.11,0.34,3.31,14.61,27.68,67.2,0.32,10.62,27.4,69.62,8.7,1009.32,0.02,
03/11/2014,22:00,12.31,30.69,5.58,3.18,2.59,24.87,152.45,266.5,0.63,38.29,23.72,78.66,7.71,,,
12/14/2015,17:00,179.63,33.77,3.37,3.39,18.03,20.22,101.36,156.06,1.95,127.56,22.51,75.57,41.68,1010.73,,
2/23/2014,12:00,0.06,12.55,2.14,2.37,23.76,8.96,82.23,168.64,2.42,120.63,26.99,52.63,646.01,,0.02,
05/06/2019,11:00,3.55,3.22,0.24,0.31,5.79,2.25,9.92,22.91,1.54,42.93,26.57,82.79,360.47,1006.33,0.05,
04/05/2017,17:00,10.06,3.93,,,10.59,,,,3.21,63.54,21.28,91.95,121.32,1007.65,,
07/07/2018,03:00,3.02,3.11,,,,,53.63,67.59,0.4,303.93,26.7,94.39,7.67,999.01,0.06,
12/22/2015,13:00,147.37,18.25,3.82,3.83,28.04,15.65,47.45,84.88,2.16,113.3,23.19,44.57,610.76,1017.68,,
6/20/2018,02:00,7.26,7.16,,,,,54.78,95.81,0.44,66.46,26.69,91.33,7.8,1000.7,,
11/03/2014,01:00,13.18,17.54,3.37,,5.28,,50.24,,0.4,34.87,25.0,82.11,7.54,1010.31,,
10/27/2014,21:00,52.81,29.87,4.08,3.26,3.5,9.46,59.26,123.41,0.4,331.81,23.61,78.71,7.23,1012.51,,
5/16/2014,18:00,2.67,10.27,0.22,0.18,,,30.19,75.06,3.49,48.57,32.25,68.31,74.89,,0.03,
2/21/2015,15:00,2.39,6.94,2.45,2.48,33.37,20.06,58.25,123.0,4.05,232.19,27.14,51.22,510.56,1009.86,,
3/18/2015,15:00,0.13,8.29,2.83,3.06,0.08,,35.09,95.09,4.08,239.57,32.13,28.8,614.6,1007.79,0.02,
06/01/2014,01:00,22.56,14.99,0.75,,,,,,2.29,128.09,28.03,86.14,7.15,,0.02,
10/10/2017,21:00,28.15,13.4,,,4.5,12.3,47.55,88.9,0.45,50.64,27.98,78.95,8.13,1005.24,0.04,
9/13/2017,08:00,3.34,2.15,,,,,21.72,30.81,2.67,132.45,25.69,95.03,74.36,1008.52,0.74,
12/15/2018,24:00:00,,,1.9,1.8,,,150.57,248.94,0.57,53.27,20.88,84.41,8.01,1017.94,,
04/10/2014,16:00,1.71,6.7,1.9,2.1,24.7,18.01,31.0,67.75,2.88,165.9,32.34,49.02,365.51,,0.02,
6/26/2018,12:00,2.48,4.25,,,,,,25.05,2.06,52.18,28.85,80.0,580.72,1000.46,0.03,
5/14/2013,12:00,,,3.13,2.99,21.45,18.68,,30.37,5.17,204.0,27.84,74.8,755.89,1086.25,0.04,1.51
11/25/2014,15:00,8.39,8.38,0.91,0.97,18.01,15.69,32.72,75.84,2.02,155.24,27.82,41.99,384.57,1008.12,0.02,
01/12/2015,02:00,6.17,13.8,1.96,2.04,5.67,6.61,82.72,113.68,1.71,143.97,14.64,98.18,7.31,1015.57,,
10/13/2014,12:00,2.93,11.27,2.59,2.57,17.8,7.77,,,1.42,229.45,31.55,62.5,467.78,1010.78,,
11/15/2018,09:00,,,,,,,62.31,91.28,1.44,65.49,22.31,80.97,343.28,1014.51,0.02,
7/17/2017,21:00,4.82,4.79,,,,,52.47,131.78,2.13,218.53,32.73,72.28,7.53,997.77,,
12/25/2014,17:00,5.26,14.91,1.49,1.43,19.73,16.03,22.67,67.89,2.42,168.18,25.56,41.28,80.4,1010.92,0.02,
24/02/2018,16:00,2.21,6.56,,,,,63.88,139.81,0.61,87.23,28.93,48.75,328.54,1010.89,0.03,
13/02/2017,21:00,8.32,,,4.8,,,,257.18,0.34,232.16,22.17,75.95,7.83,1017.2,,
8/23/2018,06:00,3.09,4.42,,,2.46,3.2,4.03,19.72,0.48,41.63,26.99,93.48,11.88,1001.35,0.04,
